"idd","cluster","NK_cells_resting","Monocytes","Mast_cells_resting","Macrophages_M0","T_cells_regulatory_.Tregs.","T_cells_CD4_memory_resting","Dendritic_cells_resting","Macrophages_M1","B_cells_naive","T_cells_follicular_helper","T_cells_CD8","NK_cells_activated","T_cells_CD4_naive","Dendritic_cells_activated","Eosinophils","B_cells_memory","Mast_cells_activated","T_cells_gamma_delta","T_cells_CD4_memory_activated","Neutrophils","Plasma_cells","Macrophages_M2"
"DT_17_01","TME1",-0.38708831435276,-0.734257092803477,2.51491735098634,0.429414243593385,-0.721840030559286,-1.09640727407499,0.246256420565455,2.33583780492123,-0.966632022221487,0.518134887031948,0.493866149730101,-1.54611313587319,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,2.20465497407504,-0.0974493630557481,-0.378793231545418,-0.638037738658559,-0.484114725573232
"DT_17_12","TME1",-0.38708831435276,-0.734257092803477,1.72649876978458,0.593307793257549,-0.721840030559286,-0.70389815659491,-0.793516724505803,0.994499963714237,-1.02237344372432,-0.132589551734512,-1.04364370596789,-1.54611313587319,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,8.03805570443535,-0.260793204394025,-0.378793231545418,-0.618043661438075,0.384175393413104
"DT_17_10","TME1",0.54032714521469,-0.734257092803477,2.54961375073687,0.323557832740238,-0.721840030559286,-0.763742647713938,-0.766549422262416,-0.164049518924695,-1.01489122996242,-0.213822768319443,-0.45290107032185,-1.54611313587319,-0.0671156055214024,-0.103298673800991,-0.0569704934299451,-0.252568887881971,-0.293138088150202,4.99730802669205,-0.260793204394025,-0.378793231545418,-0.61679494955932,0.489566486594245
"DT_18_38","TME1",-0.38708831435276,0.504312172245063,-0.77395014138028,-0.230657277859572,-0.0610040831252847,-1.25548303434015,-0.691592133334753,1.30916584908865,0.0397360723183976,-0.0162951792557463,0.858055691870398,0.3067524663055,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,3.15978939525098,-0.354486267817776,-0.260793204394025,0.754161692422506,-0.638037738658559,1.44493159007015
"DT_06_18","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.186555351989488,-0.721840030559286,-0.838354396584287,-0.887904390074568,0.219338199652977,1.75393031016406,-0.2565901143628,-0.473881810865596,-0.193213016050674,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,5.47448341236065,-0.354486267817776,-0.260793204394025,-0.165040854621113,-0.161365754180988,2.04690785336441
"DT_19_11","TME1",-0.148107659174975,0.158393323395145,-0.77395014138028,-0.659943257602987,-0.721840030559286,1.1000810441326,-0.182603972440354,0.460445917822778,0.184619581219177,-0.113084062158517,-0.11607059553785,-1.39995549366444,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,2.70433507041649,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.52432725639348,0.599011512980577
"DT_14_10","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,0.373136144161288,-0.753952764348625,-0.410771868191592,-1.46539429642533,0.352368165954565,-0.0158338416626511,0.0812688974501739,-0.857730604076111,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,4.07797229717798,-0.354486267817776,0.566652149700224,0.888459252530476,2.09123931691762,0.533685770604603
"DT_17_07","TME1",-0.38708831435276,-0.162790459186077,-0.77395014138028,-0.535892586583944,-0.40969062402159,-0.856783129144745,2.06579503908384,1.26916596913808,-0.135783324822725,0.782537110865132,0.381421221886787,-1.33144594744678,-0.0671156055214024,-0.103298673800991,12.2101485891996,-0.252568887881971,8.42939318356573,0.983557237000831,-0.260793204394025,-0.378793231545418,-0.106572966839545,0.0346837635481308
"DT_14_14","TME1",-0.254161803306489,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,-0.468217946565264,-0.0232779131847183,-0.856682778900544,-0.618463642517285,-0.49387892516103,-0.0817710386608366,-1.40035267296413,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.95553118073823,-0.354486267817776,3.6151156927976,3.12834612227114,1.56785600124182,1.07717663347889
"DT_03_04","TME1",-0.38708831435276,3.14373320272994e-05,-0.77395014138028,-0.345992547248077,-0.721840030559286,-1.25548170828808,-0.475044560764463,0.0297014816113501,-0.136785710834601,-0.448133137519884,-0.502896095359399,0.0645650332208538,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.172351207741748,-0.354486267817776,2.33679571674962,7.14472097151289,-0.0212569600155031,2.46038028403641
"DT_03_06","TME1",-0.38708831435276,-0.734257092803477,-0.707453803621888,0.328441262688935,-0.126407470526103,-0.481249521820357,0.664013174059429,1.05234448829968,0.249635968166644,-0.522462240093022,-0.780188468096638,0.0146056406258862,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,2.47261084572236,6.88790993777077,0.348206001948037,0.223459665506605
"DT_03_02","TME1",-0.38708831435276,-0.734257092803477,-0.592707065673283,-0.197819289067745,0.172423941466141,-1.18396530280409,2.29223963291837,1.922138257608,-0.566975239797951,-0.257217381112551,0.139201673740598,0.293407363212782,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,2.17896840886004,3.96014392820094,0.0852635218844338,0.544070332514022
"DT_03_03","TME1",-0.38708831435276,-0.734257092803477,-0.480862719594262,-0.659943257602987,0.238010300907631,-1.53256863095628,-0.0974191732757137,1.47931156272369,-0.92038022578231,-0.174658636653161,0.332362672027153,0.431704657907939,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,3.62759345015925,3.6839703340355,0.373576930453691,1.42164271418958
"DT_03_01","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.346913784107232,-1.53256863095628,-0.68747763834907,2.44801040450909,-0.758464944126695,0.129821210597606,0.890607152783713,-0.182420094548502,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,8.55016361178948,3.9623269060757,0.140083156559697,0.697522012410512
"DT_16_18","TME2",-0.38708831435276,-0.596496557745843,0.319584488625771,0.0682594788589284,1.12014527519519,-0.689294169946056,-0.796203589627138,-0.426276412322053,0.396741498399414,0.23974695006808,1.13679202366969,1.52311432991019,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.302139295036571,-1.04640519703694
"DT_16_09","TME2",-0.38708831435276,-0.734257092803477,0.623629652457453,-0.352969588785075,0.208938779693144,-0.295195198395346,-0.887904390074568,-0.178128469750049,0.205731623300484,0.917077021919053,0.220922394226125,1.76514295800256,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.159377603962023,0.26147469257791,-0.68339975262968
"DT_09_18","TME2",-0.38708831435276,-0.122282685570809,1.37768572220588,-0.641219730997164,-0.256242930135706,-0.719308815947216,-0.782309814635585,0.316725561374564,0.0688106919288019,0.602439641179905,0.732538543880153,0.76153191476133,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.0706259030095427,-0.377682701251709
"DT_14_11","TME2",-0.38708831435276,-0.734257092803477,-0.714291776298827,-0.659943257602987,-0.39698812214468,-1.03681709443222,-0.197341632270912,-0.901859284518032,1.12045666893551,1.19741308136711,0.978410053831225,0.435698690467847,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,0.0753888613893775,0.934138364286404,0.285855070245154
"DT_16_17","TME2",-0.38708831435276,-0.734257092803477,1.27028585794594,0.751381736101811,-0.4176886285951,-0.946486815047057,-0.887904390074568,-1.20491624969758,0.289453401510679,-0.081751146880134,-0.133971194236721,1.59565630280115,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.951932695171343,-0.260793204394025,-0.286199987740253,1.32453674472871,-0.978877329680201
"DT_16_16","TME2",-0.38708831435276,-0.734257092803477,0.7069319424942,0.867252609209167,-0.430807014479187,-0.848425906313685,-0.85229348957019,0.0841551675291948,-0.121578014248099,0.508595942715938,-0.199757456958112,2.66974441364585,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.302256642315257,-0.260793204394025,-0.378793231545418,1.08397888531968,-1.09627480838024
"DT_16_28","TME2",0.00706125786808925,-0.193362036324595,-0.77395014138028,1.55541760273673,-0.140999806979404,-1.53256863095628,-0.887904390074568,-0.868884392575897,0.36778003957339,1.99719616363563,2.26185259225908,-0.339985503501597,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.892500368517683,-1.45789734776696
"DT_16_10","TME2",-0.38708831435276,-0.0889290124590106,0.865454955526666,0.905469832435528,1.4520755596947,-1.53256863095628,-0.887904390074568,-0.533328453446956,0.183462621652953,1.35086105467343,1.95801101720521,0.230866624180274,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.363472357161662,0.0410403110352979,-1.43460841793579
"DT_16_07","TME2",-0.38708831435276,0.300319797238956,0.211592752083227,2.09908804439338,1.28047869523767,-1.53256863095628,-0.376018022610372,0.164992945574737,-1.0605379047925,1.12323033014115,0.771980951145671,1.28183473799968,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.0751744696762912,-0.75212748482263
"DT_16_04","TME2",-0.38708831435276,-0.528231288591598,-0.649452266210661,5.2286454714066,0.7963187019194,-1.53256863095628,-0.570189721971308,-0.443777229045995,0.104657933172626,0.339910545957422,0.545457854959751,0.213522735535222,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.146463398887475,-1.20474439611935
"DT_16_29","TME2",-0.38708831435276,0.126824375041149,0.502560990931947,-0.659943257602987,1.3378924303776,-0.715836429101706,-0.887904390074568,-0.229512324948378,-0.478875930288902,0.346883060129632,1.73949976111162,1.70907378067459,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.469890868220562,-0.562209746275758
"DT_13_09","TME2",-0.38708831435276,-0.377231899340331,-0.628483012118543,-0.370961069978414,0.217039884668897,-1.30777792557031,-0.52925161237726,-0.375542400423161,-0.501184144917911,0.557833660448631,2.31982378748714,3.75299238965241,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.345899118325842,-0.350074093924771
"DT_13_14","TME2",-0.38708831435276,-0.124926409306228,-0.347356764842012,0.480707456750895,1.41311158892706,0.432673255700815,-0.274732750022611,-0.902092564340794,-0.878114702916622,-0.172903687229023,0.918167858696337,1.93888792508155,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.4854799013243,-1.08422644091796
"DT_13_13","TME2",-0.38708831435276,-0.123480806192951,-0.751956663703959,-0.149481538964165,2.38523482413316,-0.047541811925769,-0.725050433804977,0.575627345507261,0.154726470140871,0.405731026350183,1.5650441416343,2.61355212457911,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.182647772666681,-0.354486267817776,-0.260793204394025,-0.18591531185752,-0.638037738658559,-1.78972187197027
"DT_13_05","TME2",-0.38708831435276,-0.306206067717302,-0.685040748724691,0.404791741461997,3.25215023346926,-0.703689839123707,-0.681866792050727,0.990373867309237,-0.52153538472891,0.581536162719006,1.91056412576095,2.09055979270858,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.225982422756919,-0.331051152857673,-1.84425223436928
"DT_13_04","TME2",-0.38708831435276,-0.640519500922827,-0.661857885659536,0.950173615977339,1.33415842771944,-0.486510375537715,-0.443389753950755,0.0362001082647657,0.0521801927098814,0.0244799348020824,2.15159672723834,1.65784087291949,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.33613194496386,-0.277298940123408,-1.80654253744932
"DT_16_15","TME2",-0.38708831435276,0.776036024214254,-0.418072005042388,1.69348541231455,1.97922484783743,-1.15638163255496,0.826286508189372,1.02372995398841,-0.544110241528061,2.67754512693957,0.091975865576676,0.551509488932364,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.42989524003445,-1.01494644480148
"DT_16_01","TME2",-0.38708831435276,0.30730824168515,0.576274186637215,-0.00073319873856263,4.10430911173944,-0.700444550963307,0.235916353184912,1.49204925454371,-0.281726456217262,0.393940508981823,0.146839936125703,2.99087426693425,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.00504620452468822,-0.638037738658559,-1.61112708912731
"DT_07_11","TME1",0.101020563959619,0.344090218001379,-0.622480486867387,-0.659943257602987,3.48771952358268,-0.400473507667876,0.925061764526994,1.0388891034101,-0.50462775667606,-0.677856678628545,0.366479713762816,0.540732899159471,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,0.13969670465382,-0.638037738658559,0.467294970185861
"DT_07_05","TME2",0.786731758883928,1.58202266205686,-0.0510450227332385,-0.235780644785244,1.92997998992705,-0.399854642993938,0.680528634395036,1.34048074089848,-0.00985378858387634,-0.752974054913779,0.532108461621559,0.729854093195565,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.351291389494565,-0.624897375565614,-0.604649723858192
"DT_07_03","TME1",1.42913416044617,-0.391030267887834,-0.187418799132468,0.535315421963634,1.99528797816995,-1.05334981860277,0.257249805457583,1.9409827885255,-0.757157102967699,0.242538877179431,-0.231423044302976,-0.532637705177803,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.399717541920125,0.951122585065974
"DT_07_02","TME1",0.91308143090101,0.00286242594100399,-0.421419863160361,0.74050665838185,2.55103999300861,-0.510428745511488,0.463923991365637,0.700509514816024,-0.800659527522156,-0.56461661080271,-0.0752344849412574,-0.092085811123114,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,0.707657735774338
"DT_16_21","TME2",-0.131195604172987,1.07391658454881,-0.77395014138028,0.289717876662265,1.1491337410641,-1.53256863095628,0.34943105561974,0.327460754240021,-0.134839550255473,1.25178293956892,2.25839111574372,0.20101305808997,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,4.61395298462266,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.42194777210723,-0.864568897836924
"DT_16_06","TME2",1.09037295411656,1.43180116844174,-0.77395014138028,0.371650984200736,1.14849727495315,-1.53256863095628,-0.0638774558028375,0.0249955617903904,-0.773536158680365,1.94912933696787,2.30100752729141,0.168182772471882,-0.0671156055214024,-0.103298673800991,1.52285728649411,-0.252568887881971,2.94010611681551,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.560270161944002,-0.880918292141626
"DT_16_26","TME2",-0.38708831435276,-0.245588550344354,-0.77395014138028,-0.659943257602987,-0.476639944004674,-1.53256863095628,-0.314571547954542,0.836037826052242,-0.799730946952698,2.1161017338514,2.48034964505639,1.71144940198725,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,3.35220295203295,-0.354486267817776,-0.260793204394025,0.20868488402678,-0.348127961734535,-0.3292188920777
"DT_16_02","TME2",-0.38708831435276,1.17422850905635,-0.77395014138028,0.524406294929584,0.363616441251566,-1.53256863095628,-0.563575852752135,-0.099595993078367,2.75646790830575,0.118341940151226,1.8786834303088,0.875005998626453,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.74644713153092,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.0727209588554568,-1.1134698527836
"DT_16_25","TME2",-0.38708831435276,0.0659014340353703,-0.659573256616834,-0.659943257602987,1.18909334492853,-1.53256863095628,-0.887904390074568,-0.415527387079344,0.636194908043211,1.51488505157502,2.89343755386225,0.35476772783203,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.248800643225336,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.176718094874944,-0.721164334539438
"DT_16_20","TME2",-0.38708831435276,-0.416770838107459,-0.52158248388334,-0.659943257602987,-0.702168603766495,-1.53256863095628,-0.887904390074568,0.0242121265486838,0.448806994922404,2.39752340420965,3.64758846866968,-0.139752250016223,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.188725315027615,-0.567848099495405,-0.489385822439292
"DT_16_12","TME2",-0.38708831435276,0.119705331963113,-0.77395014138028,-0.659943257602987,-0.556421532493028,-1.53256863095628,-0.726520744348364,-0.549571803686144,0.149306449114821,1.9635028437585,3.83093264140638,1.02176942365071,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.53495808813658,-0.354486267817776,-0.260793204394025,0.0266033779088848,0.0206889367648285,-1.34054901828142
"DT_16_27","TME2",0.960920656723022,0.695450724092965,-0.684431362619973,0.197796522216466,-0.721840030559286,-1.53256863095628,-0.438786397235206,0.360931102377736,-1.0656158605618,2.940462617986,3.04932891945036,0.509200781654227,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,0.451293045126158,-0.378793231545418,-0.558279697113296,-1.02919489356344
"DT_16_19","TME2",-0.38708831435276,0.764537349976887,-0.602353961928591,-0.307099336873515,-0.721840030559286,-1.18599301901894,-0.887904390074568,1.00171734454614,0.127892618037749,2.61458503518565,2.12987339652997,1.52620310414988,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.259209922813078,-0.354486267817776,-0.260793204394025,-0.234629853488768,-0.18273957352431,-1.17139069355637
"DT_16_13","TME2",-0.38708831435276,0.85110205982573,-0.633021582876754,-0.659943257602987,-0.213998247781029,-1.53256863095628,-0.585489506038242,0.588939809163982,1.20360458494167,2.42826349475637,2.33292401401427,0.611420058410203,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.0241398973678856,-0.931092324264166
"DT_09_11","TME2",-0.38708831435276,0.11847819295165,-0.646330959334832,-0.659943257602987,-0.721840030559286,-1.53256863095628,-0.887904390074568,0.716022084917817,0.390770509829028,2.69687303044072,1.65796897471178,0.137019073353828,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.428158556115766,-0.260793204394025,-0.374969784878272,1.059504068549,-0.645034792952231
"DT_09_32","TME2",-0.38708831435276,-0.150290416246444,-0.094587722211665,-0.659943257602987,-0.721840030559286,-1.10496041445483,-0.232960361269737,1.18971161360971,1.28997242184004,2.3133270452226,0.962382166573034,1.40511832401363,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.32272607959483,-0.044864954265613,-0.704337405497174
"DT_09_17","TME2",-0.38708831435276,-0.315548622554666,-0.60972934073914,-0.659943257602987,-0.420337278383891,-1.39752696087143,-0.887904390074568,0.802159256877549,0.793003186072815,2.45031430850459,0.969594905749936,1.51457113009453,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,1.09238402801231,-0.614471743246722
"DT_16_08","TME2",-0.38708831435276,0.860441485691766,-0.278860451758976,1.29244332023218,-0.351737571296787,-1.53256863095628,-0.336287594931281,0.173803438179917,0.179836821831132,2.59419757805013,0.847481235949219,1.12849678407485,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.429457573149246,-0.407916615221772
"DT_16_05","TME2",-0.38708831435276,0.352534573005724,-0.77395014138028,1.03223522524814,-0.238617568162279,-1.28771181149265,-0.616300085712687,0.019573640169285,0.133801076126558,2.02398514862772,1.79717471743906,0.436823806051606,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.1224025845454,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.228736787317141,-0.626123021540864
"DT_16_23","TME2",-0.38708831435276,0.167683887836408,-0.689777765507855,0.734933526295709,-0.721840030559286,-1.53256863095628,-0.38305321228254,-0.084216954583232,0.903436958597374,2.0304920867239,1.35384595784608,1.454714744738,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.55608557620328,-0.354486267817776,1.0094951877858,-0.106396479107715,0.977137588290383,-1.6500460574687
"DT_16_24","TME2",-0.38708831435276,-0.219115593828938,-0.724743290021019,-0.659943257602987,-0.664788678527191,-1.50223856185291,-0.887904390074568,0.446840129894668,1.92491359036229,1.2614588611602,2.35676006881853,-0.693004205469586,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,2.52134858192056,-0.378793231545418,0.268532390352611,-0.344853336182934
"DT_09_10","TME2",-0.38708831435276,-0.340738203292338,-0.491045764262261,-0.659943257602987,-0.721840030559286,-1.22897810423249,-0.148129496093478,1.00788277952593,0.845284648760811,1.45587285928504,1.65913169086962,0.389114618020352,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,1.70468053439691,-0.378793231545418,0.085009815246256,-0.294514352036521
"DT_16_22","TME2",0.876548731370426,0.802526700386027,-0.629457248016694,-0.481817682230679,-0.721840030559286,-1.31427593817568,-0.407739912259771,0.980069053791232,1.2379467366612,1.71845709752197,1.64550827206124,-0.478506775774826,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,6.47299959171176,-0.378793231545418,-0.500140326812156,-0.643831895568938
"DT_07_12","TME3",-0.38708831435276,2.57989342194821,-0.190079344213756,0.514852266729501,-0.173195725993178,0.507112434053042,-0.388636775676453,-0.0327716618591378,-1.02628829805152,-0.806441545563228,0.986245136398838,-0.493834518297129,-0.0671156055214024,-0.103298673800991,1.38322729952314,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.353725171507392,-0.776413639317314
"DT_06_14","TME3",-0.38708831435276,2.66199169245134,0.867667281741016,1.33121144211671,-0.539424914972182,0.66438709659938,-0.887904390074568,0.469952393666487,0.0468817350720063,-0.736664919648549,0.738905011948068,-1.13876590232682,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,-1.89633009197865
"DT_06_03","TME3",-0.38708831435276,3.04218069369638,-0.022611724132118,3.77309547085144,-0.0269992387183756,0.205583406956774,-0.556254690208789,-1.83652214471389,-0.819372472130316,-0.808542782065828,-0.341605825246111,0.532873424196651,-0.0671156055214024,-0.103298673800991,1.44089571766185,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,0.558702253951986,-0.443249095666063,-1.44373102797764
"DT_18_06","TME3",-0.38708831435276,0.777218188149859,1.92732371266244,0.608549519947985,2.53663218931285,-0.202736898992461,-0.875487425720935,-0.773894241722464,-0.705767919623465,-1.01265459188715,1.15559406689019,-0.285567236357949,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.606030824860599,-1.27421399295323
"DT_18_01","TME3",-0.38708831435276,0.50996112598816,1.23555570147403,0.167761847975326,2.76132913306412,0.447991213865632,-0.887904390074568,-0.440097087001513,-0.500503814489278,-1.01265459188715,-0.299085909782693,0.186567662990574,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,-0.330297251389931
"DT_06_15","TME3",-0.0916896823239489,2.75912503883208,1.07301528629202,0.721142023240632,2.91559636057209,1.04157675192119,-0.788089534269339,0.842875688022914,-0.247403414785331,-1.01265459188715,-0.273896378682535,-0.908084714220546,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,-2.13273473615816
"DT_04_05","TME3",-0.38708831435276,1.80386450459373,0.431196693778642,0.957122781511949,2.31804198765242,0.842052323006732,-0.745159618311634,0.48978993538611,0.222926713339174,-1.01265459188715,-0.0095047078453336,-0.297229489828056,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,-1.73703341701826
"DT_16_14","TME2",1.67073607228184,2.06476517709646,-0.191197866728273,1.48909555159606,2.19122679437106,-0.607699124363334,-0.766770484969981,-1.85667046966697,-0.304531486818131,3.69828595186567,-0.0988774280442755,0.651994299266329,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.448443459012403,-1.55812549389854
"DT_06_30","TME3",5.47289417100208,3.12225600948283,3.30255345859219,1.60427901077466,-0.503300017214998,0.206612626184393,-0.7393311550824,-1.83217005458262,-1.13507270973969,0.0140924317876835,-1.41836901375607,-1.54611313587319,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.629203874181779,-1.3302421323448
"DT_06_22","TME3",2.844600205764,2.44677190159077,3.9653726191269,0.431823835090752,-0.0896809290444748,-1.06115970633211,-0.601554331420321,-1.79817684844288,-0.983124922609541,0.534044963410417,-1.41836901375607,-1.36733667633169,-0.0671156055214024,-0.103298673800991,-0.127649796856962,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.580254262672618,0.82254854072509
"DT_06_24","TME3",4.21415860824454,2.81846091787395,2.46170260763002,0.90335615910395,-0.40375801610809,-0.578045265613025,-0.887904390074568,-1.91127495109528,-0.980981299074995,-1.01265459188715,-1.22619527316981,-0.873452143144375,14.8325488202299,-0.103298673800991,-0.154511267983123,-0.138451771286901,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.337049627292701,-0.00420900809029409
"DT_07_09","TME3",0.771343687533017,1.98346331991432,0.52237605811089,0.949593492294358,0.370572650938839,1.02230722345123,0.0470666360690794,-1.11360532264523,0.00796778759010757,-1.01265459188715,-1.16553562708627,-1.0564807415647,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,0.246804091808606,-0.638037738658559,-0.0969089943553753
